Samples,FlowPattern,Vsl,Vsg,VisL,VisG,DenL,DenG,ST,Ang,ID,FPLabels
3698,5,1,4,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
3699,3,0.00681,15.9634,0.001,2.00E-05,1000,1.8,0.07,15,0.025,SW
3700,5,0.01016,2.5122,0.001,2.00E-05,1000,1.8,0.07,50,0.025,I
3701,5,0.01492,3.81596,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
3702,5,1.55568,0.10075,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
3703,4,0.1,16,0.001,2.00E-05,1000,1.8,0.07,1,0.025,A
3704,4,0.04003,13.8237,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,A
3705,5,0.00647,6.07484,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
3706,5,0.00939,0.37765,0.001,2.00E-05,1000,1.8,0.07,50,0.025,I
3707,5,0.00612,6.58734,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
3708,5,1.5,0.04,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
3709,1,4.13713,2.49531,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,DB
3710,5,0.00394,9.52671,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
3711,5,0.00382,3.92419,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3712,3,0.09971,10.0169,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,SW
3713,3,0.01,0.1,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
3714,4,0.0094,0.36993,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
3715,4,0.16,16,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,A
3716,2,0.0025,4,0.001,2.00E-05,1000,1.8,0.07,0,0.051,SS
3717,5,0.07551,0.08356,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
3718,5,1,0.25,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
3719,5,1,16,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
3720,3,1.5,0.6,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
3721,5,1,0.1,0.001,2.00E-05,1000,1.8,0.07,0,0.051,I
3722,4,0.00382,35.5758,0.001,2.00E-05,1000,1.8,0.07,15,0.051,A
3723,5,1.57999,0.15106,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
3724,4,0.09813,0.37606,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
3725,4,0.36878,1.07491,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
3726,4,1.04218,0.01537,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,A
3727,5,0.63,10,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,I
3728,4,0.6,40,0.001,2.00E-05,1000,1.8,0.07,0,0.025,A
3729,5,0.09443,0.38461,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,I
3730,5,0.6,15,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
3731,1,3.84017,0.37696,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,DB
3732,5,2.5183,1.46899,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
3733,3,0.016,4,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SW
3734,3,1.66836,0.241,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,SW
3735,3,0.1,0.25,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
3736,5,0.01,0.1,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
3737,5,0.006,0.4,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
3738,1,4.21756,0.97488,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,DB
3739,1,3.99767,0.08977,0.001,2.00E-05,1000,1.8,0.07,15,0.025,DB
3740,5,1,2.5,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,I
3741,1,4,0.1,0.001,2.00E-05,1000,1.8,0.07,2,0.051,DB
3742,5,2.50639,3.90988,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,I
3743,2,0.063,1,0.001,2.00E-05,1000,1.8,0.07,0,0.051,SS
3744,3,0.0025,16,0.001,2.00E-05,1000,1.8,0.07,5,0.051,SW
3745,5,2.5,10,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
3746,5,0.00239,4.12954,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
3747,3,0.004,15.4212,0.001,2.00E-05,1000,1.8,0.07,15,0.051,SW
3748,1,4.01794,6.26566,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,DB
3749,3,0.00167,0.98715,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,SW
3750,4,0.1,25,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,A
3751,5,1,0.1,0.001,2.00E-05,1000,1.8,0.07,2,0.025,I
3752,4,0.10489,10.7461,0.001,2.00E-05,1000,1.8,0.07,15,0.025,A
3753,5,0.96901,1.02165,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
3754,5,0.01013,0.03924,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3755,5,0.64975,0.02402,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
3756,1,3.93192,0.23965,0.001,2.00E-05,1000,1.8,0.07,50,0.051,DB
3757,5,0.00618,0.02422,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
3758,1,4.13742,0.93057,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,DB
3759,5,0.64281,0.02945,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
3760,5,0.03685,0.62494,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,I
3761,5,0.25,0.1,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
3762,5,0.15266,9.37529,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
3763,1,4,0.025,0.001,2.00E-05,1000,1.8,0.07,2,0.051,DB
3764,5,0.0098,0.62643,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3765,5,0.00951,0.09434,0.001,2.00E-05,1000,1.8,0.07,50,0.025,I
3766,5,1.5,10,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,I
3767,5,1,0.15,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
3768,5,1.66555,0.23714,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3769,5,0.64281,0.04618,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
3770,5,0.0025,4,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
3771,5,1.7222,1.53993,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3772,5,0.0025,0.4,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
3773,5,0.38316,0.15414,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,I
3774,5,0.03906,9.30572,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3775,5,1,0.04,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
3776,5,2.5,1.6,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
3777,4,0.16203,25.8146,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,A
3778,5,0.09241,3.60692,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
3779,5,1.63,1.6,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,I
3780,3,0.1,0.1,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SW
3781,5,0.01609,2.40164,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
3782,5,0.01,0.025,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
3783,1,2.59502,0.07577,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,DB
3784,4,0.00588,26.0039,0.001,2.00E-05,1000,1.8,0.07,20,0.025,A
3785,4,0.16488,10.3663,0.001,2.00E-05,1000,1.8,0.07,15,0.025,A
3786,4,0.26603,17.1544,0.001,2.00E-05,1000,1.8,0.07,15,0.025,A
3787,4,0.16925,17.1544,0.001,2.00E-05,1000,1.8,0.07,15,0.025,A
3788,5,0.09713,0.96331,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
3789,5,0.10274,0.16421,0.001,2.00E-05,1000,1.8,0.07,80,0.051,I
3790,5,0.9891,0.37855,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3791,2,0.06,0.4,0.001,2.00E-05,1000,1.8,0.07,0,0.025,SS
3792,5,1,2.5,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
3793,7,0.00904,0.06509,0.001,2.00E-05,1000,1.8,0.07,85,0.051,B
3794,5,1.5,0.6,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
3795,5,3.4,0.63,0.001,2.00E-05,1000,1.8,0.07,0,0.051,I
3796,5,0.98854,0.65562,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,I
3797,3,0.09568,0.01604,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,SW
3798,1,4.06223,3.59724,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,DB
3799,5,0.6,6,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
3800,4,0.09353,15.129,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,A
3801,3,0.6,1.5,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
3802,1,2.65132,0.0368,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,DB
3803,5,2.14376,0.25149,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
3804,5,0.00387,1.56194,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
3805,5,0.00889,10.3873,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
3806,1,1.87109,0.03803,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,DB
3807,3,0.016,10,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,SW
3808,5,0.06135,3.76191,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
3809,5,1.04811,0.58746,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
3810,5,0.00364,10.3873,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
3811,3,0.02385,0.23933,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,SW
3812,3,0.39649,1.0106,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,SW
3813,3,0.63,1.6,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,SW
3814,5,2.50427,16.7777,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,I
3815,4,0.025,25,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,A
3816,5,0.1,6,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
3817,5,1,25,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,I
3818,5,0.006,0.25,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
3819,3,0.006,15,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,SW
3820,7,0.57002,0.0258,0.001,2.00E-05,1000,1.8,0.07,85,0.051,B
3821,1,4.12552,3.98421,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,DB
3822,5,1.71773,26.4165,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3823,4,0.00372,23.1637,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,A
3824,2,0.06,1,0.001,2.00E-05,1000,1.8,0.07,0,0.025,SS
3825,5,0.1,1,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
3826,4,0.0025,25,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,A
3827,3,0.1,6.3,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,SW
3828,5,2.51578,0.64725,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
3829,2,0.0063,0.016,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,SS
3830,5,0.01,4,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
3831,5,0.1,0.1,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
3832,3,0.00152,24.99,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,SW
3833,3,0.0063,4,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,SW
3834,5,0.01,0.025,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
3835,5,0.1,0.025,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
3836,5,0.6405,1.16636,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
3837,5,0.025,0.03997,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
3838,4,1.00028,0.92568,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,A
3839,5,2.6237,0.15399,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3840,5,0.37892,0.15939,0.001,2.00E-05,1000,1.8,0.07,50,0.025,I
3841,3,0.04,10,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,SW
3842,5,2.5,0.4,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
3843,3,0.10877,0.01603,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,SW
3844,1,2.46707,0.03935,0.001,2.00E-05,1000,1.8,0.07,70,0.025,DB
3845,3,0.64248,1.4964,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,SW
3846,5,0.10716,6.26434,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3847,4,0.40828,15.6898,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,A
3848,5,0.76388,10.0311,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
3849,4,0.094,1.08997,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
3850,5,0.24572,0.15501,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
3851,3,0.01529,15.9993,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,SW
3852,5,0.73309,3.71228,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
3853,5,0.96198,6.71988,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
3854,5,2.5,2.5,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,I
3855,3,0.004,0.1,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
3856,5,0.25,4,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
3857,5,2.5,0.63,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
3858,4,0.62837,6.69867,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
3859,3,0.39909,2.63127,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,SW
3860,1,2.81332,0.3845,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,DB
3861,1,2.57747,0.14823,0.001,2.00E-05,1000,1.8,0.07,50,0.025,DB
3862,3,0.10858,0.03832,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
3863,4,0.04,15,0.001,2.00E-05,1000,1.8,0.07,10,0.025,A
3864,5,1.67353,0.58294,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3865,1,4.29834,0.60209,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,DB
3866,3,0.01,16,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,SW
3867,4,0.60481,0.6196,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,A
3868,5,0.4,0.6,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
3869,5,1.63,6.3,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,I
3870,5,2.55421,0.23714,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3871,4,0.03836,14.963,0.001,2.00E-05,1000,1.8,0.07,50,0.025,A
3872,3,0.11525,0.09209,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,SW
3873,5,1,0.4,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
3874,5,0.96493,0.36509,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
3875,1,4,0.4,0.001,2.00E-05,1000,1.8,0.07,0,0.051,DB
3876,4,0.62318,4.41521,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
3877,5,2.66795,3.78552,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3878,4,0.25383,15.6315,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,A
3879,5,1.6,0.025,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
3880,1,2.5,1,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,DB
3881,4,0.15538,0.04972,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
3882,5,0.0737,2.66964,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
3883,7,0.03659,0.09365,0.001,2.00E-05,1000,1.8,0.07,90,0.051,B
3884,3,0.016,6.3,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SW
3885,4,0.6947,6.30098,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,A
3886,5,0.01526,0.1508,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
3887,5,1.6,1,0.001,2.00E-05,1000,1.8,0.07,5,0.025,I
3888,1,2.40223,0.03903,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,DB
3889,4,0.10516,17.1544,0.001,2.00E-05,1000,1.8,0.07,15,0.025,A
3890,3,0.40067,1.58104,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,SW
3891,5,0.00249,0.16677,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
3892,3,0.01,10,0.001,2.00E-05,1000,1.8,0.07,2,0.051,SW
3893,5,0.10822,5.9887,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
3894,4,0.23962,0.0235,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
3895,5,1.04365,0.99818,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,I
3896,1,3,0.25,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,DB
3897,5,1,6.3,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,I
3898,5,0.0025,0.63,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
3899,2,0.01,0.25,0.001,2.00E-05,1000,1.8,0.07,0,0.025,SS
3900,5,0.01,0.025,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
3901,7,0.00975,0.03594,0.001,2.00E-05,1000,1.8,0.07,85,0.051,B
3902,5,0.00975,1.61855,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
3903,5,1.07303,0.2433,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
3904,5,1,0.1,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
3905,1,2.83834,1.00242,0.001,2.00E-05,1000,1.8,0.07,85,0.051,DB
3906,5,1,4,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
3907,5,0.01,0.063,0.001,2.00E-05,1000,1.8,0.07,2,0.025,I
3908,1,3.76482,0.09555,0.001,2.00E-05,1000,1.8,0.07,20,0.051,DB
3909,5,0.4,4,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
3910,4,0.38283,10.0352,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
3911,4,0.004,40,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,A
3912,1,2.50011,0.09198,0.001,2.00E-05,1000,1.8,0.07,15,0.051,DB
3913,4,0.04,16,0.001,2.00E-05,1000,1.8,0.07,1,0.025,A
3914,5,1,16,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,I
3915,4,0.24465,15.3571,0.001,2.00E-05,1000,1.8,0.07,90,0.025,A
3916,5,0.14951,0.64856,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
3917,5,0.004,0.4,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
3918,5,0.00237,6.02357,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
3919,5,0.72096,10,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3920,5,0.39408,0.09723,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,I
3921,5,1.05924,10,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3922,5,0.00387,2.49865,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
3923,5,0.04199,1.05297,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
3924,4,1.69055,25.9273,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,A
3925,5,0.4,0.63,0.001,2.00E-05,1000,1.8,0.07,0,0.051,I
3926,4,1.02706,1.60669,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,A
3927,3,0.004,10,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SW
3928,5,0.01,2.5,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
3929,5,1.6085,0.36018,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,I
3930,4,0.15309,15.1673,0.001,2.00E-05,1000,1.8,0.07,30,0.051,A
3931,3,0.0016,16,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
3932,5,4,2.5,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
3933,5,0.24941,6.1216,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
3934,5,1.57999,4.15808,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
3935,4,0.15,15,0.001,2.00E-05,1000,1.8,0.07,0,0.025,A
3936,4,0.10476,26.3145,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
3937,5,0.00244,6.01005,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
3938,3,0.63,0.016,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SW
3939,5,0.00971,2.43418,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,I
3940,4,0.025,25,0.001,2.00E-05,1000,1.8,0.07,1,0.051,A
3941,3,0.01021,9.34766,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,SW
3942,1,2.5,0.4,0.001,2.00E-05,1000,1.8,0.07,5,0.025,DB
3943,5,2.41544,2.54418,0.001,2.00E-05,1000,1.8,0.07,50,0.025,I
3944,4,0.1483,9.56965,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,A
3945,3,0.00394,3.95353,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
3946,5,1.55428,0.64674,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
3947,4,0.63,25,0.001,2.00E-05,1000,1.8,0.07,1,0.025,A
3948,4,0.00999,26.4165,0.001,2.00E-05,1000,1.8,0.07,15,0.025,A
3949,1,2.5,0.16,0.001,2.00E-05,1000,1.8,0.07,2,0.025,DB
3950,5,2.5,0.1,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
3951,5,0.99412,1,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3952,4,0.0101,25.4365,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,A
3953,5,0.00908,1.59999,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
3954,5,1.61791,0.05829,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3955,1,4,0.16,0.001,2.00E-05,1000,1.8,0.07,1,0.025,DB
3956,5,0.1,1,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
3957,5,1.73801,0.37855,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3958,3,0.01,0.016,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
3959,5,0.30888,23.6014,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
3960,5,0.0929,0.14857,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
3961,5,4,4,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
3962,3,0.09544,0.09659,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,SW
3963,5,0.01,2.5,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
3964,4,0.00989,1.00946,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
3965,5,0.10636,2.28757,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3966,5,0.00244,0.5786,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
3967,3,0.016,16,0.001,2.00E-05,1000,1.8,0.07,5,0.025,SW
3968,5,0.00607,9.54815,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
3969,4,0.06,25,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,A
3970,5,1.33015,0.05305,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
3971,3,0.016,16,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
3972,7,0.1,0.02579,0.001,2.00E-05,1000,1.8,0.07,80,0.051,B
3973,1,4,6,0.001,2.00E-05,1000,1.8,0.07,0,0.025,DB
3974,3,1,1.6,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
3975,5,1.54144,0.1298,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
3976,5,0.004,1,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
3977,5,1.5,2.5,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
3978,7,0.10212,0.03752,0.001,2.00E-05,1000,1.8,0.07,70,0.051,B
3979,4,0.016,25,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,A
3980,4,0.01006,9.0034,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,A
3981,5,0.00388,0.03815,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
3982,3,0.0025,16,0.001,2.00E-05,1000,1.8,0.07,10,0.051,SW
3983,3,0.1,0.016,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
3984,5,0.09566,0.62979,0.001,2.00E-05,1000,1.8,0.07,50,0.025,I
3985,5,1.5,0.4,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
3986,1,2.5,0.06,0.001,2.00E-05,1000,1.8,0.07,0,0.025,DB
3987,3,0.26304,9.90767,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,SW
3988,3,0.0016,2.5,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,SW
3989,5,2.26709,2.6191,0.001,2.00E-05,1000,1.8,0.07,80,0.051,I
3990,3,0.0016,0.1,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
3991,3,0.004,15,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,SW
3992,5,0.0063,0.063,0.001,2.00E-05,1000,1.8,0.07,2,0.025,I
3993,5,0.02235,10.0916,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
3994,1,4,1.6,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,DB
3995,5,2.5,0.6,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
3996,3,0.06945,16.068,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,SW
3997,5,2.5,1,0.001,2.00E-05,1000,1.8,0.07,0,0.051,I
3998,5,0.04,2.5,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
3999,1,2.67979,0.37967,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,DB
4000,5,0.0095,0.93535,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
4001,5,2.5,0.63,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
4002,5,0.01018,0.15399,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
4003,5,0.09815,0.1519,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
4004,1,4,6.3,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,DB
4005,5,2.86036,6.7317,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
4006,5,0.01,2.5,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
4007,5,0.01084,6.20127,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
4008,1,4,2.5,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,DB
4009,5,0.70297,6.29042,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
4010,5,2.42666,10.5204,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,I
